sample	sequence_name	vdj	cdr3	subset	variable	value	subset_count
48	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1000	3
48	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	1000	2
48	h9C12-WT_HC	100	100	run3 run4	h9C12-WT	1000	2
48	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1000	2
48	h9C12-WT_HC	96.58119658119658	100	run1	h9C12-WT	1000	1
49	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	10	4
49	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	10	3
49	h9C12-Q97A_HC	93.96551724137932	46.15384615384615	run1 run3	h9C12-Q97A	10	2
49	h9C12-Q97A_HC	85.34482758620689	7.6923076923076925	run4	h9C12-Q97A	10	1
49	h9C12-Q97A_HC	93.96551724137932	46.15384615384615	run3 run4	h9C12-Q97A	10	2
49	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	10	2
49	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	10	3
49	h9C12-Q97A_HC	92.24137931034483	30.76923076923077	run1 run4	h9C12-Q97A	10	2
49	h9C12-Q97A_HC	93.96551724137932	46.15384615384615	run1 run3 run4	h9C12-Q97A	10	3
49	h9C12-Q97A_HC	100	100	run2 run4	h9C12-Q97A	10	2
49	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	10	3
49	h9C12-Q97A_HC	92.24137931034483	30.76923076923077	run1	h9C12-Q97A	10	1
49	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	10	2
49	h9C12-Q97A_HC	100	100	run2	h9C12-Q97A	10	1
49	h9C12-Q97A_HC	90.51724137931035	46.15384615384615	run3	h9C12-Q97A	10	1
49	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1000	3
49	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1000	4
49	h9C12-WT_HC	93.16239316239316	76.92307692307693	run4	h9C12-WT	1000	1
49	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1000	3
49	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	1000	2
49	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1000	2
49	h9C12-WT_HC	100	100	run3 run4	h9C12-WT	1000	2
49	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	1000	1
49	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1000	2
49	h9C12-WT_HC	100	100	run2	h9C12-WT	1000	1
49	h9C12-WT_HC	100	100	run1	h9C12-WT	1000	1
49	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1000	2
49	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	1000	2
49	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1000	3
49	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1000	3
5	PGT121_HC	19.696969696969695	0	run1 run2 run3	PGT121	1	3
5	PGT121_HC	19.696969696969695	0	run1 run3	PGT121	1	2
5	PGT121_HC	19.696969696969695	0	run1	PGT121	1	1
5	PGT121_HC	0	0	run4	PGT121	1	1
5	PGT121_HC	18.939393939393938	0	run2 run4	PGT121	1	2
5	PGT121_HC	18.939393939393938	0	run2 run3 run4	PGT121	1	3
5	PGT121_HC	18.939393939393938	0	run2	PGT121	1	1
5	PGT121_HC	19.696969696969695	0	run1 run4	PGT121	1	2
5	PGT121_HC	19.696969696969695	0	run1 run2	PGT121	1	2
5	PGT121_HC	0	0	run3 run4	PGT121	1	2
5	PGT121_HC	0	0	run3	PGT121	1	1
5	PGT121_HC	19.696969696969695	0	run1 run2 run4	PGT121	1	3
5	PGT121_HC	18.939393939393938	0	run2 run3	PGT121	1	2
5	PGT121_HC	19.696969696969695	0	run1 run2 run3 run4	PGT121	1	4
5	PGT121_HC	19.696969696969695	0	run1 run3 run4	PGT121	1	3
50	h9C12-Q97A_HC	100	100	run1	h9C12-Q97A	100	1
50	h9C12-Q97A_HC	100	100	run2 run4	h9C12-Q97A	100	2
50	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	100	3
50	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	100	3
50	h9C12-Q97A_HC	92.24137931034483	30.76923076923077	run4	h9C12-Q97A	100	1
50	h9C12-Q97A_HC	100	100	run3 run4	h9C12-Q97A	100	2
50	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	100	3
50	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	100	2
50	h9C12-Q97A_HC	96.55172413793103	100	run2	h9C12-Q97A	100	1
50	h9C12-Q97A_HC	100	100	run3	h9C12-Q97A	100	1
50	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	100	2
50	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	100	4
50	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	100	2
50	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	100	3
50	h9C12-Q97A_HC	100	100	run1 run4	h9C12-Q97A	100	2
50	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1000	4
50	h9C12-WT_HC	100	100	run3 run4	h9C12-WT	1000	2
50	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1000	3
50	h9C12-WT_HC	100	100	run3	h9C12-WT	1000	1
50	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1000	3
50	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1000	2
50	h9C12-WT_HC	96.58119658119658	100	run2	h9C12-WT	1000	1
50	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	1000	2
50	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	1000	2
50	h9C12-WT_HC	100	100	run4	h9C12-WT	1000	1
50	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1000	3
50	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1000	2
50	h9C12-WT_HC	100	100	run1	h9C12-WT	1000	1
50	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1000	2
50	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1000	3
51	h9C12-Q97A_HC	100	100	run2	h9C12-Q97A	1000	1
51	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	1000	2
51	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	1000	3
51	h9C12-Q97A_HC	96.55172413793103	100	run3	h9C12-Q97A	1000	1
51	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	1000	3
51	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	1000	3
51	h9C12-Q97A_HC	100	100	run1 run4	h9C12-Q97A	1000	2
51	h9C12-Q97A_HC	88.79310344827587	76.92307692307693	run4	h9C12-Q97A	1000	1
51	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	1000	4
51	h9C12-Q97A_HC	96.55172413793103	100	run3 run4	h9C12-Q97A	1000	2
51	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	1000	2
51	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	1000	2
51	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	1000	3
51	h9C12-Q97A_HC	100	100	run1	h9C12-Q97A	1000	1
51	h9C12-Q97A_HC	100	100	run2 run4	h9C12-Q97A	1000	2
51	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1	4
51	h9C12-WT_HC	81.19658119658119	7.6923076923076925	run4	h9C12-WT	1	1
51	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1	3
51	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	1	2
51	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	1	2
51	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1	2
51	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1	3
51	h9C12-WT_HC	100	100	run1	h9C12-WT	1	1
51	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1	3
51	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1	2
51	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1	3
51	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1	2
51	h9C12-WT_HC	100	100	run2	h9C12-WT	1	1
51	h9C12-WT_HC	96.58119658119658	100	run3 run4	h9C12-WT	1	2
51	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	1	1
52	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	1000	3
52	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	1000	3
52	h9C12-Q97A_HC	88.79310344827587	76.92307692307693	run4	h9C12-Q97A	1000	1
52	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	1000	3
52	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	1000	2
52	h9C12-Q97A_HC	96.55172413793103	100	run3 run4	h9C12-Q97A	1000	2
52	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	1000	4
52	h9C12-Q97A_HC	96.55172413793103	100	run2 run3 run4	h9C12-Q97A	1000	3
52	h9C12-Q97A_HC	100	100	run1 run4	h9C12-Q97A	1000	2
52	h9C12-Q97A_HC	100	100	run1	h9C12-Q97A	1000	1
52	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	1000	2
52	h9C12-Q97A_HC	96.55172413793103	100	run2 run4	h9C12-Q97A	1000	2
52	h9C12-Q97A_HC	96.55172413793103	100	run2 run3	h9C12-Q97A	1000	2
52	h9C12-Q97A_HC	96.55172413793103	100	run2	h9C12-Q97A	1000	1
52	h9C12-Q97A_HC	96.55172413793103	100	run3	h9C12-Q97A	1000	1
52	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	10	3
52	h9C12-WT_HC	96.58119658119658	100	run2 run3 run4	h9C12-WT	10	3
52	h9C12-WT_HC	96.58119658119658	100	run2 run3	h9C12-WT	10	2
52	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	10	2
52	h9C12-WT_HC	96.58119658119658	100	run3 run4	h9C12-WT	10	2
52	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	10	4
52	h9C12-WT_HC	96.58119658119658	100	run2 run4	h9C12-WT	10	2
52	h9C12-WT_HC	96.58119658119658	100	run2	h9C12-WT	10	1
52	h9C12-WT_HC	100	100	run1	h9C12-WT	10	1
52	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	10	2
52	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	10	3
52	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	10	1
52	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	10	3
52	h9C12-WT_HC	81.19658119658119	7.6923076923076925	run4	h9C12-WT	10	1
52	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	10	2
53	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	1000	3
53	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	1000	2
53	h9C12-Q97A_HC	96.55172413793103	100	run2 run3 run4	h9C12-Q97A	1000	3
53	h9C12-Q97A_HC	100	100	run1 run4	h9C12-Q97A	1000	2
53	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	1000	2
53	h9C12-Q97A_HC	96.55172413793103	100	run2 run4	h9C12-Q97A	1000	2
53	h9C12-Q97A_HC	96.55172413793103	100	run2	h9C12-Q97A	1000	1
53	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	1000	4
53	h9C12-Q97A_HC	96.55172413793103	100	run3	h9C12-Q97A	1000	1
53	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	1000	3
53	h9C12-Q97A_HC	96.55172413793103	100	run2 run3	h9C12-Q97A	1000	2
53	h9C12-Q97A_HC	96.55172413793103	100	run3 run4	h9C12-Q97A	1000	2
53	h9C12-Q97A_HC	88.79310344827587	76.92307692307693	run4	h9C12-Q97A	1000	1
53	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	1000	3
53	h9C12-Q97A_HC	100	100	run1	h9C12-Q97A	1000	1
53	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	100	2
53	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	100	4
53	h9C12-WT_HC	88.88888888888889	76.92307692307693	run4	h9C12-WT	100	1
53	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	100	3
53	h9C12-WT_HC	96.58119658119658	100	run2 run3	h9C12-WT	100	2
53	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	100	2
53	h9C12-WT_HC	100	100	run1	h9C12-WT	100	1
53	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	100	3
53	h9C12-WT_HC	96.58119658119658	100	run2 run4	h9C12-WT	100	2
53	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	100	2
53	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	100	1
53	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	100	3
53	h9C12-WT_HC	96.58119658119658	100	run2	h9C12-WT	100	1
53	h9C12-WT_HC	96.58119658119658	100	run3 run4	h9C12-WT	100	2
53	h9C12-WT_HC	96.58119658119658	100	run2 run3 run4	h9C12-WT	100	3
54	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	1000	2
54	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	1000	3
54	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	1000	4
54	h9C12-Q97A_HC	100	100	run2 run4	h9C12-Q97A	1000	2
54	h9C12-Q97A_HC	97.41379310344827	76.92307692307693	run4	h9C12-Q97A	1000	1
54	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	1000	3
54	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	1000	2
54	h9C12-Q97A_HC	100	100	run3 run4	h9C12-Q97A	1000	2
54	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	1000	3
54	h9C12-Q97A_HC	100	100	run1 run4	h9C12-Q97A	1000	2
54	h9C12-Q97A_HC	100	100	run2	h9C12-Q97A	1000	1
54	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	1000	3
54	h9C12-Q97A_HC	96.55172413793103	100	run3	h9C12-Q97A	1000	1
54	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	1000	2
54	h9C12-Q97A_HC	100	100	run1	h9C12-Q97A	1000	1
54	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1000	2
54	h9C12-WT_HC	97.43589743589743	76.92307692307693	run4	h9C12-WT	1000	1
54	h9C12-WT_HC	100	100	run3 run4	h9C12-WT	1000	2
54	h9C12-WT_HC	100	100	run1	h9C12-WT	1000	1
54	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	1000	2
54	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1000	3
54	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1000	3
54	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1000	3
54	h9C12-WT_HC	100	100	run2	h9C12-WT	1000	1
54	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	1000	2
54	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1000	3
54	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	1000	1
54	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1000	2
54	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1000	2
54	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1000	4
55	Brimab_HC	38.26086956521739	0	run1 run2 run3 run4	Brimab	1	4
55	Brimab_HC	38.26086956521739	0	run2 run4	Brimab	1	2
55	Brimab_HC	13.91304347826087	0	run1 run3	Brimab	1	2
55	Brimab_HC	38.26086956521739	0	run2 run3	Brimab	1	2
55	Brimab_HC	0	0	run3	Brimab	1	1
55	Brimab_HC	38.26086956521739	0	run1 run2 run4	Brimab	1	3
55	Brimab_HC	38.26086956521739	0	run1 run2	Brimab	1	2
55	Brimab_HC	38.26086956521739	0	run1 run2 run3	Brimab	1	3
55	Brimab_HC	0	0	run4	Brimab	1	1
55	Brimab_HC	13.91304347826087	0	run1	Brimab	1	1
55	Brimab_HC	38.26086956521739	0	run2	Brimab	1	1
55	Brimab_HC	38.26086956521739	0	run2 run3 run4	Brimab	1	3
55	Brimab_HC	13.91304347826087	0	run1 run4	Brimab	1	2
55	Brimab_HC	13.91304347826087	0	run1 run3 run4	Brimab	1	3
55	Brimab_HC	0	0	run3 run4	Brimab	1	2
55	h9C12-Q97A_HC	87.06896551724138	100	run2	h9C12-Q97A	1	1
55	h9C12-Q97A_HC	57.758620689655174	0	run3	h9C12-Q97A	1	1
55	h9C12-Q97A_HC	57.758620689655174	0	run3 run4	h9C12-Q97A	1	2
55	h9C12-Q97A_HC	12.068965517241379	0	run1 run4	h9C12-Q97A	1	2
55	h9C12-Q97A_HC	96.55172413793103	100	run1 run2 run3 run4	h9C12-Q97A	1	4
55	h9C12-Q97A_HC	96.55172413793103	100	run2 run3 run4	h9C12-Q97A	1	3
55	h9C12-Q97A_HC	96.55172413793103	100	run1 run2 run3	h9C12-Q97A	1	3
55	h9C12-Q97A_HC	57.758620689655174	0	run1 run3 run4	h9C12-Q97A	1	3
55	h9C12-Q97A_HC	57.758620689655174	0	run1 run3	h9C12-Q97A	1	2
55	h9C12-Q97A_HC	87.06896551724138	100	run2 run4	h9C12-Q97A	1	2
55	h9C12-Q97A_HC	96.55172413793103	100	run2 run3	h9C12-Q97A	1	2
55	h9C12-Q97A_HC	0	0	run4	h9C12-Q97A	1	1
55	h9C12-Q97A_HC	88.79310344827587	100	run1 run2 run4	h9C12-Q97A	1	3
55	h9C12-Q97A_HC	12.068965517241379	0	run1	h9C12-Q97A	1	1
55	h9C12-Q97A_HC	88.79310344827587	100	run1 run2	h9C12-Q97A	1	2
55	h9C12-WT_HC	57.26495726495726	0	run1 run3 run4	h9C12-WT	1	3
55	h9C12-WT_HC	96.58119658119658	100	run2 run3 run4	h9C12-WT	1	3
55	h9C12-WT_HC	96.58119658119658	100	run1 run2 run3	h9C12-WT	1	3
55	h9C12-WT_HC	96.58119658119658	100	run1 run2 run3 run4	h9C12-WT	1	4
55	h9C12-WT_HC	87.17948717948718	100	run2	h9C12-WT	1	1
55	h9C12-WT_HC	11.965811965811966	0	run1 run4	h9C12-WT	1	2
55	h9C12-WT_HC	57.26495726495726	0	run3	h9C12-WT	1	1
55	h9C12-WT_HC	87.17948717948718	100	run2 run4	h9C12-WT	1	2
55	h9C12-WT_HC	88.88888888888889	100	run1 run2	h9C12-WT	1	2
55	h9C12-WT_HC	96.58119658119658	100	run2 run3	h9C12-WT	1	2
