Rawfilenumber	Sample	Protease	run	replicate
EH8939	36	Ct	run4	1
EH8940	36	Ct	run4	2
EH8941	36	Ct	run4	3
EH8942	37	Ct	run4	1
EH8943	37	Ct	run4	2
EH8944	37	Ct	run4	3
EH8945	38	Ct	run4	1
EH8946	38	Ct	run4	2
EH8947	38	Ct	run4	3
EH8948	39	Ct	run4	1
EH8949	39	Ct	run4	2
EH8950	39	Ct	run4	3
EH8951	blank	Ct	run4	NA
EH8952	blank	Ct	run4	NA
EH8953	blank	Ct	run4	NA
EH8954	40	Ct	run4	1
EH8955	40	Ct	run4	2
EH8956	40	Ct	run4	3
EH8957	41	Ct	run4	1
EH8958	41	Ct	run4	2
EH8959	41	Ct	run4	3
EH8960	42	Ct	run4	1
EH8961	42	Ct	run4	2
EH8962	42	Ct	run4	3
EH8963	43	Ct	run4	1
EH8964	43	Ct	run4	2
EH8965	43	Ct	run4	3
EH8966	blank	Ct	run4	NA
EH8967	blank	Ct	run4	NA
EH8968	blank	Ct	run4	NA
EH8969	44	Ct	run4	1
EH8970	44	Ct	run4	2
EH8971	44	Ct	run4	3
EH8972	45	Ct	run4	1
EH8973	45	Ct	run4	2
EH8974	45	Ct	run4	3
EH8975	46	Ct	run4	1
EH8976	46	Ct	run4	2
EH8977	46	Ct	run4	3
EH8978	47	Ct	run4	1
EH8979	47	Ct	run4	2
EH8980	47	Ct	run4	3
EH8981	blank	Ct	run4	NA
EH8982	blank	Ct	run4	NA
EH8983	blank	Ct	run4	NA
EH8984	48	Ct	run4	1
EH8985	48	Ct	run4	2
EH8986	48	Ct	run4	3
EH8987	blank	Ct	run4	NA
EH8988	blank	Ct	run4	NA
EH8989	blank	Ct	run4	NA
EH8990	49	Ct	run4	1
EH8991	49	Ct	run4	2
EH8992	49	Ct	run4	3
EH8993	blank	Ct	run4	NA
EH8994	blank	Ct	run4	NA
EH8995	blank	Ct	run4	NA
EH8996	50	Ct	run4	1
EH8997	50	Ct	run4	2
EH8998	50	Ct	run4	3
EH8999	blank	Ct	run4	NA
EH9000	blank	Ct	run4	NA
EH9001	blank	Ct	run4	NA
EH9002	51	Ct	run4	1
EH9003	51	Ct	run4	2
EH9004	51	Ct	run4	3
EH9005	blank	Ct	run4	NA
EH9006	blank	Ct	run4	NA
EH9007	blank	Ct	run4	NA
EH9008	52	Ct	run4	1
EH9009	52	Ct	run4	2
EH9010	52	Ct	run4	3
EH9011	blank	Ct	run4	NA
EH9012	blank	Ct	run4	NA
EH9013	blank	Ct	run4	NA
EH9014	53	Ct	run4	1
EH9015	53	Ct	run4	2
EH9016	53	Ct	run4	3
EH9017	blank	Ct	run4	NA
EH9018	blank	Ct	run4	NA
EH9019	blank	Ct	run4	NA
EH9020	54	Ct	run4	1
EH9021	54	Ct	run4	2
EH9022	54	Ct	run4	3
EH9023	blank	Ct	run4	NA
EH9024	blank	Ct	run4	NA
EH9025	blank	Ct	run4	NA
EH9026	55	Ct	run4	1
EH9027	55	Ct	run4	2
EH9028	55	Ct	run4	3
EH9029	56	Ct	run4	1
EH9030	56	Ct	run4	2
EH9031	56	Ct	run4	3
EH9032	57	Ct	run4	1
EH9033	57	Ct	run4	2
EH9034	57	Ct	run4	3
EH9035	58	Ct	run4	1
EH9036	58	Ct	run4	2
EH9037	58	Ct	run4	3
EH9038	blank	Ct	run4	NA
EH9039	blank	Ct	run4	NA
EH9040	blank	Ct	run4	NA
EH9041	59	Ct	run4	1
EH9042	59	Ct	run4	2
EH9043	59	Ct	run4	3
EH9044	blank	Ct	run4	NA
EH9045	blank	Ct	run4	NA
EH9046	blank	Ct	run4	NA
EH9047	60	Ct	run4	1
EH9048	60	Ct	run4	2
EH9049	60	Ct	run4	3
EH9050	blank	Ct	run4	NA
EH9051	blank	Ct	run4	NA
EH9052	blank	Ct	run4	NA
EH9053	61	Ct	run4	1
EH9054	61	Ct	run4	2
EH9055	61	Ct	run4	3
EH9056	blank	Ct	run4	NA
EH9057	blank	Ct	run4	NA
EH9058	blank	Ct	run4	NA
EH9059	62	Ct	run4	1
EH9060	62	Ct	run4	2
EH9061	62	Ct	run4	3
EH9062	blank	Ct	run4	NA
EH9063	blank	Ct	run4	NA
EH9064	blank	Ct	run4	NA
EH9065	63	Ct	run4	1
EH9066	63	Ct	run4	2
EH9067	63	Ct	run4	3
EH9068	blank	Ct	run4	NA
EH9069	blank	Ct	run4	NA
EH9070	blank	Ct	run4	NA
EH9071	64	Ct	run4	1
EH9072	64	Ct	run4	2
EH9073	64	Ct	run4	3
EH9074	blank	Ct	run4	NA
EH9075	blank	Ct	run4	NA
EH9076	blank	Ct	run4	NA
EH9077	65	Ct	run4	1
EH9078	65	Ct	run4	2
EH9079	65	Ct	run4	3
EH9080	blank	Ct	run4	NA
EH9081	blank	Ct	run4	NA
EH9082	blank	Ct	run4	NA
EH9083	66	Ct	run4	1
EH9084	66	Ct	run4	2
EH9085	66	Ct	run4	3
EH9086	blank	Ct	run4	NA
EH9087	blank	Ct	run4	NA
EH9088	blank	Ct	run4	NA
EH9089	67	Ct	run4	1
EH9090	67	Ct	run4	2
EH9091	67	Ct	run4	3
EH9092	68	Ct	run4	1
EH9093	68	Ct	run4	2
EH9094	68	Ct	run4	3
EH9095	blank	Ct	run4	NA
EH9096	blank	Ct	run4	NA
EH9097	blank	Ct	run4	NA
EH9098	69	Ct	run4	1
EH9099	69	Ct	run4	2
EH9100	69	Ct	run4	3
EH9101	blank	Ct	run4	NA
EH9102	blank	Ct	run4	NA
EH9103	blank	Ct	run4	NA
EH9104	70	Ct	run4	1
EH9105	70	Ct	run4	2
EH9106	70	Ct	run4	3
EH9113	1	AspN	run4	1
EH9114	1	AspN	run4	2
EH9115	1	AspN	run4	3
EH9116	blank	AspN	run4	NA
EH9117	2	AspN	run4	1
EH9118	2	AspN	run4	2
EH9119	2	AspN	run4	3
EH9120	blank	AspN	run4	NA
EH9121	3	AspN	run4	1
EH9122	3	AspN	run4	2
EH9123	3	AspN	run4	3
EH9124	blank	AspN	run4	NA
EH9125	4	AspN	run4	1
EH9126	4	AspN	run4	2
EH9127	4	AspN	run4	3
EH9128	blank	AspN	run4	NA
EH9129	5	AspN	run4	1
EH9130	5	AspN	run4	2
EH9131	5	AspN	run4	3
EH9132	blank	AspN	run4	NA
EH9133	blank	AspN	run4	NA
EH9134	blank	AspN	run4	NA
EH9135	6	AspN	run4	1
EH9136	6	AspN	run4	2
EH9137	6	AspN	run4	3
EH9138	blank	AspN	run4	NA
EH9139	7	AspN	run4	1
EH9140	7	AspN	run4	2
EH9141	7	AspN	run4	3
EH9142	blank	AspN	run4	NA
EH9143	8	AspN	run4	1
EH9144	8	AspN	run4	2
EH9145	8	AspN	run4	3
EH9146	blank	AspN	run4	NA
EH9147	9	AspN	run4	1
EH9148	9	AspN	run4	2
EH9149	9	AspN	run4	3
EH9150	blank	AspN	run4	NA
EH9151	10	AspN	run4	1
EH9152	10	AspN	run4	2
EH9153	10	AspN	run4	3
EH9154	blank	AspN	run4	NA
EH9155	blank	AspN	run4	NA
EH9156	blank	AspN	run4	NA
EH9157	11	AspN	run4	1
EH9158	11	AspN	run4	2
EH9159	11	AspN	run4	3
EH9160	blank	AspN	run4	NA
EH9161	12	AspN	run4	1
EH9162	12	AspN	run4	2
EH9163	12	AspN	run4	3
EH9164	blank	AspN	run4	NA
EH9165	13	AspN	run4	1
EH9166	13	AspN	run4	2
EH9167	13	AspN	run4	3
EH9168	blank	AspN	run4	NA
EH9169	14	AspN	run4	1
EH9170	14	AspN	run4	2
EH9171	14	AspN	run4	3
EH9172	blank	AspN	run4	NA
EH9173	15	AspN	run4	1
EH9174	15	AspN	run4	2
EH9175	15	AspN	run4	3
EH9176	blank	AspN	run4	NA
EH9177	16	AspN	run4	1
EH9178	16	AspN	run4	2
EH9179	16	AspN	run4	3
EH9180	blank	AspN	run4	NA
EH9181	blank	AspN	run4	NA
EH9182	blank	AspN	run4	NA
EH9183	17	AspN	run4	1
EH9184	17	AspN	run4	2
EH9185	17	AspN	run4	3
EH9186	blank	AspN	run4	NA
EH9187	18	AspN	run4	1
EH9188	18	AspN	run4	2
EH9189	18	AspN	run4	3
EH9190	blank	AspN	run4	NA
EH9191	19	AspN	run4	1
EH9192	19	AspN	run4	2
EH9193	19	AspN	run4	3
EH9194	blank	AspN	run4	NA
EH9195	20	AspN	run4	1
EH9196	20	AspN	run4	2
EH9197	20	AspN	run4	3
EH9198	blank	AspN	run4	NA
EH9199	21	AspN	run4	1
EH9200	21	AspN	run4	2
EH9201	21	AspN	run4	3
EH9202	blank	AspN	run4	NA
EH9203	blank	AspN	run4	NA
EH9204	blank	AspN	run4	NA
EH9205	22	AspN	run4	1
EH9206	22	AspN	run4	2
EH9207	22	AspN	run4	3
EH9208	blank	AspN	run4	NA
EH9209	23	AspN	run4	1
EH9210	23	AspN	run4	2
EH9211	23	AspN	run4	3
EH9212	blank	AspN	run4	NA
EH9213	24	AspN	run4	1
EH9214	24	AspN	run4	2
EH9215	24	AspN	run4	3
EH9216	blank	AspN	run4	NA
EH9217	25	AspN	run4	1
EH9218	25	AspN	run4	2
EH9219	25	AspN	run4	3
EH9220	blank	AspN	run4	NA
EH9221	blank	AspN	run4	NA
EH9222	blank	AspN	run4	NA
EH9223	26	AspN	run4	1
EH9224	26	AspN	run4	2
EH9225	26	AspN	run4	3
EH9226	blank	AspN	run4	NA
EH9227	blank	AspN	run4	NA
EH9228	blank	AspN	run4	NA
EH9229	27	AspN	run4	1
EH9230	27	AspN	run4	2
EH9231	27	AspN	run4	3
EH9232	blank	AspN	run4	NA
EH9233	blank	AspN	run4	NA
EH9234	blank	AspN	run4	NA
EH9235	28	AspN	run4	1
EH9236	28	AspN	run4	2
EH9237	28	AspN	run4	3
EH9238	blank	AspN	run4	NA
EH9239	blank	AspN	run4	NA
EH9240	blank	AspN	run4	NA
EH9241	29	AspN	run4	1
EH9242	29	AspN	run4	2
EH9243	29	AspN	run4	3
EH9244	blank	AspN	run4	NA
EH9245	blank	AspN	run4	NA
EH9246	blank	AspN	run4	NA
EH9247	30	AspN	run4	1
EH9248	30	AspN	run4	2
EH9249	30	AspN	run4	3
EH9250	blank	AspN	run4	NA
EH9251	blank	AspN	run4	NA
EH9252	blank	AspN	run4	NA
EH9253	31	AspN	run4	1
EH9254	31	AspN	run4	2
EH9255	31	AspN	run4	3
EH9256	blank	AspN	run4	NA
EH9257	blank	AspN	run4	NA
EH9258	blank	AspN	run4	NA
EH9259	32	AspN	run4	1
EH9260	32	AspN	run4	2
EH9261	32	AspN	run4	3
EH9262	blank	AspN	run4	NA
EH9263	blank	AspN	run4	NA
EH9264	blank	AspN	run4	NA
EH9265	33	AspN	run4	1
EH9266	33	AspN	run4	2
EH9267	33	AspN	run4	3
EH9268	blank	AspN	run4	NA
EH9269	blank	AspN	run4	NA
EH9270	blank	AspN	run4	NA
EH9271	34	AspN	run4	1
EH9272	34	AspN	run4	2
EH9273	34	AspN	run4	3
EH9274	blank	AspN	run4	NA
EH9275	blank	AspN	run4	NA
EH9276	blank	AspN	run4	NA
EH9277	35	AspN	run4	1
EH9278	35	AspN	run4	2
EH9279	35	AspN	run4	3
EH9280	blank	AspN	run4	NA
EH9281	blank	AspN	run4	NA
EH9282	blank	AspN	run4	NA
EH9283	36	AspN	run4	1
EH9284	36	AspN	run4	2
EH9285	36	AspN	run4	3
EH9286	37	AspN	run4	1
EH9287	37	AspN	run4	2
EH9288	37	AspN	run4	3
EH9289	38	AspN	run4	1
EH9290	38	AspN	run4	2
EH9291	38	AspN	run4	3
EH9292	39	AspN	run4	1
EH9293	39	AspN	run4	2
EH9294	39	AspN	run4	3
EH9295	blank	AspN	run4	NA
EH9296	blank	AspN	run4	NA
EH9297	blank	AspN	run4	NA
EH9298	40	AspN	run4	1
EH9299	40	AspN	run4	2
EH9300	40	AspN	run4	3
EH9301	41	AspN	run4	1
EH9302	41	AspN	run4	2
EH9303	41	AspN	run4	3
EH9304	42	AspN	run4	1
EH9305	42	AspN	run4	2
EH9306	42	AspN	run4	3
EH9307	43	AspN	run4	1
EH9308	43	AspN	run4	2
EH9309	43	AspN	run4	3
EH9310	blank	AspN	run4	NA
EH9311	blank	AspN	run4	NA
EH9312	blank	AspN	run4	NA
EH9313	44	AspN	run4	1
EH9314	44	AspN	run4	2
EH9315	44	AspN	run4	3
EH9316	45	AspN	run4	1
EH9317	45	AspN	run4	2
EH9318	45	AspN	run4	3
EH9319	46	AspN	run4	1
EH9320	46	AspN	run4	2
EH9321	46	AspN	run4	3
EH9322	47	AspN	run4	1
EH9323	47	AspN	run4	2
EH9324	47	AspN	run4	3
EH9325	blank	AspN	run4	NA
EH9326	blank	AspN	run4	NA
EH9327	blank	AspN	run4	NA
EH9328	48	AspN	run4	1
EH9329	48	AspN	run4	2
EH9330	48	AspN	run4	3
EH9331	blank	AspN	run4	NA
EH9332	blank	AspN	run4	NA
EH9333	blank	AspN	run4	NA
EH9334	49	AspN	run4	1
EH9335	49	AspN	run4	2
EH9336	49	AspN	run4	3
EH9337	blank	AspN	run4	NA
EH9338	blank	AspN	run4	NA
EH9339	blank	AspN	run4	NA
EH9340	50	AspN	run4	1
EH9341	50	AspN	run4	2
EH9342	50	AspN	run4	3
EH9343	blank	AspN	run4	NA
EH9344	blank	AspN	run4	NA
EH9345	blank	AspN	run4	NA
EH9346	51	AspN	run4	1
EH9347	51	AspN	run4	2
EH9348	51	AspN	run4	3
EH9349	blank	AspN	run4	NA
EH9350	blank	AspN	run4	NA
EH9351	blank	AspN	run4	NA
EH9352	52	AspN	run4	1
EH9353	52	AspN	run4	2
EH9354	52	AspN	run4	3
EH9355	blank	AspN	run4	NA
EH9356	blank	AspN	run4	NA
EH9357	blank	AspN	run4	NA
EH9358	53	AspN	run4	1
EH9359	53	AspN	run4	2
EH9360	53	AspN	run4	3
EH9361	blank	AspN	run4	NA
EH9362	blank	AspN	run4	NA
EH9363	blank	AspN	run4	NA
EH9364	54	AspN	run4	1
EH9365	54	AspN	run4	2
EH9366	54	AspN	run4	3
EH9367	blank	AspN	run4	NA
EH9368	blank	AspN	run4	NA
EH9369	blank	AspN	run4	NA
EH9370	55	AspN	run4	1
EH9371	55	AspN	run4	2
EH9372	55	AspN	run4	3
EH9373	56	AspN	run4	1
EH9374	56	AspN	run4	2
EH9375	56	AspN	run4	3
EH9376	57	AspN	run4	1
EH9377	57	AspN	run4	2
EH9378	57	AspN	run4	3
EH9379	58	AspN	run4	1
EH9380	58	AspN	run4	2
EH9381	58	AspN	run4	3
EH9382	blank	AspN	run4	NA
EH9383	blank	AspN	run4	NA
EH9384	blank	AspN	run4	NA
EH9385	59	AspN	run4	1
EH9386	59	AspN	run4	2
EH9387	59	AspN	run4	3
EH9388	blank	AspN	run4	NA
EH9389	blank	AspN	run4	NA
EH9390	blank	AspN	run4	NA
EH9391	blank	AspN	run4	NA
EH9392	blank	AspN	run4	NA
EH9393	blank	AspN	run4	NA
EH9394	60	AspN	run4	1
EH9395	60	AspN	run4	2
EH9396	60	AspN	run4	3
EH9397	blank	AspN	run4	NA
EH9398	blank	AspN	run4	NA
EH9399	blank	AspN	run4	NA
EH9400	61	AspN	run4	1
EH9401	61	AspN	run4	2
EH9402	61	AspN	run4	3
EH9403	blank	AspN	run4	NA
EH9404	blank	AspN	run4	NA
EH9405	blank	AspN	run4	NA
EH9406	62	AspN	run4	1
EH9407	62	AspN	run4	2
EH9408	62	AspN	run4	3
EH9409	blank	AspN	run4	NA
EH9410	blank	AspN	run4	NA
EH9411	blank	AspN	run4	NA
EH9412	63	AspN	run4	1
EH9413	63	AspN	run4	2
EH9414	63	AspN	run4	3
EH9415	blank	AspN	run4	NA
EH9416	blank	AspN	run4	NA
EH9417	blank	AspN	run4	NA
EH9418	64	AspN	run4	1
EH9419	64	AspN	run4	2
EH9420	64	AspN	run4	3
EH9421	blank	AspN	run4	NA
EH9422	blank	AspN	run4	NA
EH9423	blank	AspN	run4	NA
EH9424	65	AspN	run4	1
EH9425	65	AspN	run4	2
EH9426	65	AspN	run4	3
EH9427	blank	AspN	run4	NA
EH9428	blank	AspN	run4	NA
EH9429	blank	AspN	run4	NA
EH9430	66	AspN	run4	1
EH9431	66	AspN	run4	2
EH9432	66	AspN	run4	3
EH9433	blank	AspN	run4	NA
EH9434	blank	AspN	run4	NA
EH9435	blank	AspN	run4	NA
EH9436	67	AspN	run4	1
EH9437	67	AspN	run4	2
EH9438	67	AspN	run4	3
EH9439	68	AspN	run4	1
EH9440	68	AspN	run4	2
EH9441	68	AspN	run4	3
EH9442	blank	AspN	run4	NA
EH9443	blank	AspN	run4	NA
EH9444	blank	AspN	run4	NA
EH9445	69	AspN	run4	1
EH9446	69	AspN	run4	2
EH9447	69	AspN	run4	3
EH9448	blank	AspN	run4	NA
EH9449	blank	AspN	run4	NA
EH9450	blank	AspN	run4	NA
EH9451	70	AspN	run4	1
EH9452	70	AspN	run4	2
EH9453	70	AspN	run4	3
EH9491	1	Ct+Tryp	run4	1
EH9492	1	Ct+Tryp	run4	2
EH9493	1	Ct+Tryp	run4	3
EH9494	blank	Ct+Tryp	run4	NA
EH9495	2	Ct+Tryp	run4	1
EH9496	2	Ct+Tryp	run4	2
EH9497	2	Ct+Tryp	run4	3
EH9498	blank	Ct+Tryp	run4	NA
EH9499	3	Ct+Tryp	run4	1
EH9500	3	Ct+Tryp	run4	2
EH9501	3	Ct+Tryp	run4	3
EH9502	blank	Ct+Tryp	run4	NA
EH9503	4	Ct+Tryp	run4	1
EH9504	4	Ct+Tryp	run4	2
EH9505	4	Ct+Tryp	run4	3
EH9506	blank	Ct+Tryp	run4	NA
EH9507	5	Ct+Tryp	run4	1
EH9508	5	Ct+Tryp	run4	2
EH9509	5	Ct+Tryp	run4	3
EH9510	blank	Ct+Tryp	run4	NA
EH9511	blank	Ct+Tryp	run4	NA
EH9512	blank	Ct+Tryp	run4	NA
EH9513	6	Ct+Tryp	run4	1
EH9514	6	Ct+Tryp	run4	2
EH9515	6	Ct+Tryp	run4	3
EH9516	blank	Ct+Tryp	run4	NA
EH9517	7	Ct+Tryp	run4	1
EH9518	7	Ct+Tryp	run4	2
EH9519	7	Ct+Tryp	run4	3
EH9520	blank	Ct+Tryp	run4	NA
EH9521	8	Ct+Tryp	run4	1
EH9522	8	Ct+Tryp	run4	2
EH9523	8	Ct+Tryp	run4	3
EH9524	blank	Ct+Tryp	run4	NA
EH9525	9	Ct+Tryp	run4	1
EH9526	9	Ct+Tryp	run4	2
EH9527	9	Ct+Tryp	run4	3
EH9528	blank	Ct+Tryp	run4	NA
EH9529	10	Ct+Tryp	run4	1
EH9530	10	Ct+Tryp	run4	2
EH9531	10	Ct+Tryp	run4	3
EH9532	blank	Ct+Tryp	run4	NA
EH9533	blank	Ct+Tryp	run4	NA
EH9534	blank	Ct+Tryp	run4	NA
EH9535	11	Ct+Tryp	run4	1
EH9536	11	Ct+Tryp	run4	2
EH9537	11	Ct+Tryp	run4	3
EH9538	blank	Ct+Tryp	run4	NA
EH9539	12	Ct+Tryp	run4	1
EH9540	12	Ct+Tryp	run4	2
EH9541	12	Ct+Tryp	run4	3
EH9542	blank	Ct+Tryp	run4	NA
EH9543	13	Ct+Tryp	run4	1
EH9544	13	Ct+Tryp	run4	2
EH9545	13	Ct+Tryp	run4	3
EH9546	blank	Ct+Tryp	run4	NA
EH9547	14	Ct+Tryp	run4	1
EH9548	14	Ct+Tryp	run4	2
EH9549	14	Ct+Tryp	run4	3
EH9550	blank	Ct+Tryp	run4	NA
EH9551	15	Ct+Tryp	run4	1
EH9552	15	Ct+Tryp	run4	2
EH9553	15	Ct+Tryp	run4	3
EH9554	blank	Ct+Tryp	run4	NA
EH9555	16	Ct+Tryp	run4	1
EH9556	16	Ct+Tryp	run4	2
EH9557	16	Ct+Tryp	run4	3
EH9558	blank	Ct+Tryp	run4	NA
EH9559	blank	Ct+Tryp	run4	NA
EH9560	blank	Ct+Tryp	run4	NA
EH9561	17	Ct+Tryp	run4	1
EH9562	17	Ct+Tryp	run4	2
EH9563	17	Ct+Tryp	run4	3
EH9564	blank	Ct+Tryp	run4	NA
EH9565	18	Ct+Tryp	run4	1
EH9566	18	Ct+Tryp	run4	2
EH9567	18	Ct+Tryp	run4	3
EH9568	blank	Ct+Tryp	run4	NA
EH9569	19	Ct+Tryp	run4	1
EH9570	19	Ct+Tryp	run4	2
EH9571	19	Ct+Tryp	run4	3
EH9572	blank	Ct+Tryp	run4	NA
EH9573	20	Ct+Tryp	run4	1
EH9574	20	Ct+Tryp	run4	2
EH9575	20	Ct+Tryp	run4	3
EH9576	blank	Ct+Tryp	run4	NA
EH9577	21	Ct+Tryp	run4	1
EH9578	21	Ct+Tryp	run4	2
EH9579	21	Ct+Tryp	run4	3
EH9580	blank	Ct+Tryp	run4	NA
EH9581	blank	Ct+Tryp	run4	NA
EH9582	blank	Ct+Tryp	run4	NA
EH9583	22	Ct+Tryp	run4	1
EH9584	22	Ct+Tryp	run4	2
EH9585	22	Ct+Tryp	run4	3
EH9586	blank	Ct+Tryp	run4	NA
EH9587	23	Ct+Tryp	run4	1
EH9588	23	Ct+Tryp	run4	2
EH9589	23	Ct+Tryp	run4	3
EH9590	blank	Ct+Tryp	run4	NA
EH9591	24	Ct+Tryp	run4	1
EH9592	24	Ct+Tryp	run4	2
EH9593	24	Ct+Tryp	run4	3
EH9594	blank	Ct+Tryp	run4	NA
EH9595	25	Ct+Tryp	run4	1
EH9596	25	Ct+Tryp	run4	2
EH9597	25	Ct+Tryp	run4	3
EH9598	blank	Ct+Tryp	run4	NA
EH9599	blank	Ct+Tryp	run4	NA
EH9600	blank	Ct+Tryp	run4	NA
EH9601	26	Ct+Tryp	run4	1
EH9602	26	Ct+Tryp	run4	2
EH9603	26	Ct+Tryp	run4	3
EH9604	blank	Ct+Tryp	run4	NA
EH9605	blank	Ct+Tryp	run4	NA
EH9606	blank	Ct+Tryp	run4	NA
EH9607	27	Ct+Tryp	run4	1
EH9608	27	Ct+Tryp	run4	2
EH9609	27	Ct+Tryp	run4	3
EH9610	blank	Ct+Tryp	run4	NA
EH9611	blank	Ct+Tryp	run4	NA
EH9612	blank	Ct+Tryp	run4	NA
EH9613	28	Ct+Tryp	run4	1
EH9614	28	Ct+Tryp	run4	2
EH9615	28	Ct+Tryp	run4	3
EH9616	blank	Ct+Tryp	run4	NA
EH9617	blank	Ct+Tryp	run4	NA
EH9618	blank	Ct+Tryp	run4	NA
EH9619	29	Ct+Tryp	run4	1
EH9620	29	Ct+Tryp	run4	2
EH9621	29	Ct+Tryp	run4	3
EH9622	blank	Ct+Tryp	run4	NA
EH9623	blank	Ct+Tryp	run4	NA
EH9624	blank	Ct+Tryp	run4	NA
EH9625	30	Ct+Tryp	run4	1
EH9626	30	Ct+Tryp	run4	2
EH9627	30	Ct+Tryp	run4	3
EH9628	blank	Ct+Tryp	run4	NA
EH9629	blank	Ct+Tryp	run4	NA
EH9630	blank	Ct+Tryp	run4	NA
EH9631	31	Ct+Tryp	run4	1
EH9632	31	Ct+Tryp	run4	2
EH9633	31	Ct+Tryp	run4	3
EH9634	blank	Ct+Tryp	run4	NA
EH9635	blank	Ct+Tryp	run4	NA
EH9636	blank	Ct+Tryp	run4	NA
EH9637	32	Ct+Tryp	run4	1
EH9638	32	Ct+Tryp	run4	2
EH9639	32	Ct+Tryp	run4	3
EH9640	blank	Ct+Tryp	run4	NA
EH9641	blank	Ct+Tryp	run4	NA
EH9642	blank	Ct+Tryp	run4	NA
EH9643	33	Ct+Tryp	run4	1
EH9644	33	Ct+Tryp	run4	2
EH9645	33	Ct+Tryp	run4	3
EH9646	blank	Ct+Tryp	run4	NA
EH9647	blank	Ct+Tryp	run4	NA
EH9648	blank	Ct+Tryp	run4	NA
EH9649	34	Ct+Tryp	run4	1
EH9650	34	Ct+Tryp	run4	2
EH9651	34	Ct+Tryp	run4	3
EH9652	blank	Ct+Tryp	run4	NA
EH9653	blank	Ct+Tryp	run4	NA
EH9654	blank	Ct+Tryp	run4	NA
EH9655	35	Ct+Tryp	run4	1
EH9656	35	Ct+Tryp	run4	2
EH9657	35	Ct+Tryp	run4	3
EH9658	blank	Ct+Tryp	run4	NA
EH9659	blank	Ct+Tryp	run4	NA
EH9660	blank	Ct+Tryp	run4	NA
EH9661	36	Ct+Tryp	run4	1
EH9662	36	Ct+Tryp	run4	2
EH9663	36	Ct+Tryp	run4	3
EH9664	37	Ct+Tryp	run4	1
EH9665	37	Ct+Tryp	run4	2
EH9666	37	Ct+Tryp	run4	3
EH9667	38	Ct+Tryp	run4	1
EH9668	38	Ct+Tryp	run4	2
EH9669	38	Ct+Tryp	run4	3
EH9670	39	Ct+Tryp	run4	1
EH9671	39	Ct+Tryp	run4	2
EH9672	39	Ct+Tryp	run4	3
EH9673	blank	Ct+Tryp	run4	NA
EH9674	blank	Ct+Tryp	run4	NA
EH9675	blank	Ct+Tryp	run4	NA
EH9676	40	Ct+Tryp	run4	1
EH9677	40	Ct+Tryp	run4	2
EH9678	40	Ct+Tryp	run4	3
EH9679	41	Ct+Tryp	run4	1
EH9680	41	Ct+Tryp	run4	2
EH9681	41	Ct+Tryp	run4	3
EH9682	42	Ct+Tryp	run4	1
EH9683	42	Ct+Tryp	run4	2
EH9684	42	Ct+Tryp	run4	3
EH9685	43	Ct+Tryp	run4	1
EH9686	43	Ct+Tryp	run4	2
EH9687	43	Ct+Tryp	run4	3
EH9688	blank	Ct+Tryp	run4	NA
EH9689	blank	Ct+Tryp	run4	NA
EH9690	blank	Ct+Tryp	run4	NA
EH9691	44	Ct+Tryp	run4	1
EH9692	44	Ct+Tryp	run4	2
EH9693	44	Ct+Tryp	run4	3
EH9694	45	Ct+Tryp	run4	1
EH9695	45	Ct+Tryp	run4	2
EH9696	45	Ct+Tryp	run4	3
EH9697	46	Ct+Tryp	run4	1
EH9698	46	Ct+Tryp	run4	2
EH9699	46	Ct+Tryp	run4	3
EH9700	47	Ct+Tryp	run4	1
EH9701	47	Ct+Tryp	run4	2
EH9702	47	Ct+Tryp	run4	3
EH9703	blank	Ct+Tryp	run4	NA
EH9704	blank	Ct+Tryp	run4	NA
EH9705	blank	Ct+Tryp	run4	NA
EH9706	48	Ct+Tryp	run4	1
EH9707	48	Ct+Tryp	run4	2
EH9708	48	Ct+Tryp	run4	3
EH9709	blank	Ct+Tryp	run4	NA
EH9710	blank	Ct+Tryp	run4	NA
EH9711	blank	Ct+Tryp	run4	NA
EH9712	49	Ct+Tryp	run4	1
EH9713	49	Ct+Tryp	run4	2
EH9714	49	Ct+Tryp	run4	3
EH9715	blank	Ct+Tryp	run4	NA
EH9716	blank	Ct+Tryp	run4	NA
EH9717	blank	Ct+Tryp	run4	NA
EH9718	50	Ct+Tryp	run4	1
EH9719	50	Ct+Tryp	run4	2
EH9720	50	Ct+Tryp	run4	3
EH9721	blank	Ct+Tryp	run4	NA
EH9722	blank	Ct+Tryp	run4	NA
EH9723	blank	Ct+Tryp	run4	NA
EH9724	51	Ct+Tryp	run4	1
EH9725	51	Ct+Tryp	run4	2
EH9726	51	Ct+Tryp	run4	3
EH9727	blank	Ct+Tryp	run4	NA
EH9728	blank	Ct+Tryp	run4	NA
EH9729	blank	Ct+Tryp	run4	NA
EH9730	52	Ct+Tryp	run4	1
EH9731	52	Ct+Tryp	run4	2
EH9732	52	Ct+Tryp	run4	3
EH9733	blank	Ct+Tryp	run4	NA
EH9734	blank	Ct+Tryp	run4	NA
EH9735	blank	Ct+Tryp	run4	NA
EH9736	53	Ct+Tryp	run4	1
EH9737	53	Ct+Tryp	run4	2
EH9738	53	Ct+Tryp	run4	3
EH9739	blank	Ct+Tryp	run4	NA
EH9740	blank	Ct+Tryp	run4	NA
